"_IDOBJ","NOM_COMPLET","LIBELLE_GRILLE_TARIF","DATE_DEBUT","TYPE_TARIF","LIBELLE_TARIF","MODE_EMPLOI","MONTANT"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h10 à 7h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h00 à 7h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h50 à 7h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h50 à 4h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h40 à 3h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.7"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h30 à 3h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h20 à 3h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.7"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h10 à 3h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h00 à 3h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h50 à 3h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h40 à 6h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.2"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h30 à 6h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.0"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h20 à 6h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h10 à 6h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h00 à 6h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h50 à 6h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h40 à 5h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","11.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h30 à 5h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","11.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h20 à 5h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","11.2"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h10 à 5h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h00 à 5h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h50 à 5h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h40 à 4h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h30 à 4h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.0"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h20 à 4h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h10 à 4h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h00 à 4h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * au-delà de 3 h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.7"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h40 à 3h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.7"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h30 à 3h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h20 à 3h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h10 à 3h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h00 à 3h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 2h50 à 3h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 2h40 à 2h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 2h30 à 2h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 2h20 à 2h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 2h10 à 2h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 2h00 à 2h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.7"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h40 à 2h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h30 à 2h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h20 à 2h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h10 à 2h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h00 à 2h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.7"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h50 à 2h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h40 à 1h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.2"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h30 à 1h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h20 à 1h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h10 à 1h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h00 à 1h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.0"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 50 à 60 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 40 à 50 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.2"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 30 à 40 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 20 à 30 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10 à 20 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 0 à 10 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","0.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h50 à 2h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h40 à 1h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.2"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h30 à 1h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h20 à 1h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.6"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h10 à 1h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.3"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h00 à 1h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.0"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 50 à 60 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 40 à 50 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.2"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 30 à 40 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.9"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 20 à 30 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 10 à 20 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.1"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 0 à 10 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","0.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 24h00 supplémentaires","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","26.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 36h00 à 48h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","45.5"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 24h00 à 36h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","37.0"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 12h00 à 24h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.8"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h50 à 12h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.4"
"280","Parking ouvrage Gare Nord","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h40 à 11h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.1"
"284","Parking ouvrage Decré-Bouffay","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h30 à 8h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.8"
"284","Parking ouvrage Decré-Bouffay","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h20 à 8h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.7"
